shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
540035,51.144579,-114.159511,180012,5.536
540035,51.144579,-114.159511,190001,5.536
540035,51.144572,-114.159590,190002,5.542
540035,51.144561,-114.159693,190003,5.549
540035,51.144541,-114.159827,190004,5.559
540035,51.144514,-114.159966,190005,5.569
540035,51.144481,-114.160096,190006,5.579
540035,51.144425,-114.160273,190007,5.592
540035,51.144397,-114.160349,190008,5.598
540035,51.144375,-114.160399,190009,5.603
540035,51.144316,-114.160524,190010,5.614
540035,51.144274,-114.160601,190011,5.621
540035,51.144234,-114.160668,190012,5.627
540035,51.144166,-114.160772,190013,5.638
540035,51.144098,-114.160856,190014,5.647
540035,51.144071,-114.160891,190015,5.651
540035,51.143980,-114.160985,190016,5.663
540035,51.143937,-114.161022,190017,5.669
540035,51.143841,-114.161092,190018,5.681
540035,51.143723,-114.161160,190019,5.694
540035,51.143673,-114.161183,190020,5.700
540035,51.143601,-114.161209,190021,5.708
540035,51.143420,-114.161266,190022,5.729
540035,51.143324,-114.161294,190023,5.740
540035,51.143115,-114.161359,190024,5.763
540035,51.143049,-114.161371,190025,5.771
540035,51.143049,-114.161371,200001,5.771
540035,51.142939,-114.161394,200002,5.783
540035,51.142895,-114.161396,200003,5.788
540035,51.142859,-114.161402,200004,5.792
540035,51.142825,-114.161401,200005,5.796
540035,51.142713,-114.161396,200006,5.808
540035,51.142619,-114.161383,200007,5.819
540035,51.142548,-114.161369,200008,5.827
540035,51.142511,-114.161380,200009,5.831
540035,51.142443,-114.161394,200010,5.838
540035,51.142412,-114.161395,200011,5.842
540035,51.142379,-114.161389,200012,5.846
540035,51.142346,-114.161380,200013,5.849
540035,51.142256,-114.161340,200014,5.860
540035,51.142154,-114.161280,200015,5.872
540035,51.142105,-114.161248,200016,5.878
540035,51.142055,-114.161209,200017,5.884
540035,51.141957,-114.161131,200018,5.896
540035,51.141864,-114.161035,200019,5.908
540035,51.141771,-114.160925,200020,5.921
540035,51.141703,-114.160833,200021,5.931
540035,51.141678,-114.160796,200022,5.935
540035,51.141678,-114.160796,210001,5.935
540035,51.141645,-114.160744,210002,5.940
540035,51.141589,-114.160652,210003,5.949
540035,51.141523,-114.160521,210004,5.961
540035,51.141451,-114.160370,210005,5.974
540035,51.141409,-114.160259,210006,5.983
540035,51.141349,-114.160093,210007,5.996
540035,51.141289,-114.159841,210008,6.015
540035,51.141233,-114.159551,210009,6.037
540035,51.141166,-114.159196,210010,6.062
540035,51.141133,-114.159031,210011,6.074
540035,51.141068,-114.158698,210012,6.099
540035,51.141046,-114.158589,210013,6.107
540035,51.141019,-114.158447,210014,6.117
540035,51.140992,-114.158339,210015,6.125
540035,51.140936,-114.158145,210016,6.140
540035,51.140876,-114.157984,210017,6.153
540035,51.140826,-114.157873,210018,6.163
540035,51.140773,-114.157775,210019,6.172
540035,51.140704,-114.157659,210020,6.183
540035,51.140648,-114.157575,210021,6.192
540035,51.140592,-114.157501,210022,6.200
540035,51.140522,-114.157423,210023,6.209
540035,51.140460,-114.157359,210024,6.218
540035,51.140396,-114.157303,210025,6.226
540035,51.140315,-114.157245,210026,6.236
540035,51.140230,-114.157192,210027,6.246
540035,51.140156,-114.157158,210028,6.254
540035,51.140127,-114.157145,210029,6.258
540035,51.140060,-114.157125,210030,6.265
540035,51.140026,-114.157114,210031,6.269
540035,51.139924,-114.157098,210032,6.281
540035,51.139876,-114.157094,210033,6.286
540035,51.139799,-114.157095,210034,6.295
540035,51.139636,-114.157094,210035,6.313
540035,51.139531,-114.157095,210036,6.324
540035,51.139531,-114.157095,220001,6.324
540035,51.138966,-114.157095,220002,6.387
540035,51.138837,-114.157095,220003,6.401
540035,51.138716,-114.157095,220004,6.415
540035,51.138484,-114.157095,220005,6.441
540035,51.138181,-114.157093,220006,6.474
540035,51.138052,-114.157096,220007,6.489
540035,51.137854,-114.157098,220008,6.511
540035,51.137854,-114.157098,230001,6.511
540035,51.137722,-114.157099,230002,6.525
540035,51.137517,-114.157096,230003,6.548
540035,51.137352,-114.157097,230004,6.566
540035,51.137263,-114.157096,230005,6.576
540035,51.136540,-114.157100,230006,6.657
540035,51.136354,-114.157108,230007,6.678
540035,51.136179,-114.157134,230008,6.697
540035,51.136087,-114.157153,230009,6.707
540035,51.136014,-114.157172,230010,6.716
540035,51.136014,-114.157172,240001,6.716
540035,51.135977,-114.157182,240002,6.720
540035,51.135903,-114.157208,240003,6.728
540035,51.135852,-114.157232,240004,6.734
540035,51.135777,-114.157263,240005,6.743
540035,51.135681,-114.157300,240006,6.754
540035,51.135524,-114.157361,240007,6.772
540035,51.135373,-114.157425,240008,6.789
540035,51.135237,-114.157492,240009,6.805
540035,51.135142,-114.157532,240010,6.816
540035,51.135072,-114.157562,240011,6.824
540035,51.134727,-114.157720,240012,6.864
540035,51.134552,-114.157800,240013,6.884
540035,51.134431,-114.157859,240014,6.898
540035,51.134244,-114.157939,240015,6.920
540035,51.134079,-114.158005,240016,6.939
540035,51.134015,-114.158028,240017,6.946
540035,51.133780,-114.158104,240018,6.973
540035,51.133564,-114.158159,240019,6.997
540035,51.133399,-114.158195,240020,7.016
540035,51.133374,-114.158199,240021,7.018
540035,51.133311,-114.158210,240022,7.025
540035,51.133110,-114.158240,240023,7.048
540035,51.132902,-114.158260,240024,7.071
540035,51.132727,-114.158269,240025,7.090
540035,51.132513,-114.158268,240026,7.114
540035,51.132481,-114.158267,240027,7.118
540035,51.132286,-114.158255,240028,7.139
540035,51.132161,-114.158244,240029,7.153
540035,51.132104,-114.158236,240030,7.160
540035,51.132104,-114.158236,250001,7.160
540035,51.131908,-114.158207,250002,7.182
540035,51.131717,-114.158167,250003,7.203
540035,51.131686,-114.158160,250004,7.207
540035,51.131500,-114.158113,250005,7.228
540035,51.131280,-114.158045,250006,7.253
540035,51.131070,-114.157968,250007,7.277
540035,51.130916,-114.157904,250008,7.294
540035,51.130767,-114.157835,250009,7.312
540035,51.130605,-114.157755,250010,7.330
540035,51.130564,-114.157732,250011,7.335
540035,51.130387,-114.157631,250012,7.356
540035,51.130234,-114.157537,250013,7.375
540035,51.130151,-114.157484,250014,7.384
540035,51.130013,-114.157389,250015,7.401
540035,51.129836,-114.157260,250016,7.423
540035,51.129652,-114.157113,250017,7.446
540035,51.129531,-114.157010,250018,7.461
540035,51.129442,-114.156931,250019,7.472
540035,51.129241,-114.156744,250020,7.498
540035,51.129037,-114.156533,250021,7.525
540035,51.128972,-114.156464,250022,7.534
540035,51.128793,-114.156259,250023,7.559
540035,51.128626,-114.156055,250024,7.582
540035,51.128560,-114.155972,250025,7.591
540035,51.128545,-114.155952,250026,7.594
540035,51.128545,-114.155952,260001,7.594
540035,51.128296,-114.155611,260002,7.630
540035,51.127947,-114.155114,260003,7.683
540035,51.127728,-114.154797,260004,7.715
540035,51.127703,-114.154758,260005,7.719
540035,51.127590,-114.154975,260006,7.739
540035,51.127488,-114.155127,260007,7.755
540035,51.127441,-114.155196,260008,7.762
540035,51.127380,-114.155276,260009,7.771
540035,51.127343,-114.155317,260010,7.776
540035,51.127292,-114.155364,260011,7.782
540035,51.127265,-114.155387,260012,7.785
540035,51.127225,-114.155417,260013,7.790
540035,51.127172,-114.155450,260014,7.797
540035,51.127117,-114.155476,260015,7.803
540035,51.127063,-114.155498,260016,7.809
540035,51.127001,-114.155513,260017,7.816
540035,51.126950,-114.155521,260018,7.822
540035,51.126909,-114.155523,260019,7.827
540035,51.126876,-114.155522,260020,7.830
540035,51.126805,-114.155514,260021,7.838
540035,51.126471,-114.155443,260022,7.876
540035,51.126228,-114.155391,260023,7.903
540035,51.126063,-114.155369,260024,7.921
540035,51.125872,-114.155327,260025,7.943
540035,51.125742,-114.155313,260026,7.957
540035,51.125608,-114.155347,260027,7.972
540035,51.125608,-114.155347,270001,7.972
540035,51.125581,-114.155353,270002,7.975
540035,51.125191,-114.155642,270003,8.023
540035,51.125028,-114.155803,270004,8.044
540035,51.124582,-114.156248,270005,8.103
540035,51.124431,-114.156392,270006,8.123
540035,51.124291,-114.156493,270007,8.140
540035,51.124155,-114.156579,270008,8.156
540035,51.123779,-114.156776,270009,8.200
540035,51.123412,-114.156967,270010,8.243
540035,51.123028,-114.157163,270011,8.288
540035,51.122608,-114.157374,270012,8.337
540035,51.122041,-114.157658,270013,8.403
540035,51.121903,-114.157750,270014,8.420
540035,51.121799,-114.157841,270015,8.433
540035,51.121799,-114.157841,280001,8.433
540035,51.121741,-114.157890,280002,8.440
540035,51.121615,-114.158018,280003,8.457
540035,51.121474,-114.158193,280004,8.477
540035,51.121094,-114.158755,280005,8.534
540035,51.120993,-114.158900,280006,8.550
540035,51.120869,-114.159040,280007,8.567
540035,51.120720,-114.159146,280008,8.585
540035,51.120556,-114.159219,280009,8.604
540035,51.120400,-114.159240,280010,8.621
540035,51.120241,-114.159227,280011,8.639
540035,51.120080,-114.159170,280012,8.657
540035,51.119925,-114.159078,280013,8.675
540035,51.119801,-114.158954,280014,8.692
540035,51.119397,-114.158582,280015,8.744
540035,51.119397,-114.158582,290001,8.744
540035,51.119102,-114.158310,290002,8.782
540035,51.118965,-114.158122,290003,8.802
540035,51.118839,-114.157883,290004,8.824
540035,51.118725,-114.157613,290005,8.847
540035,51.118653,-114.157327,290006,8.868
540035,51.118613,-114.157098,290007,8.885
540035,51.118604,-114.157046,290008,8.888
540035,51.118590,-114.156793,290009,8.906
540035,51.118597,-114.156560,290010,8.922
540035,51.118594,-114.156506,290011,8.926
540035,51.118598,-114.156430,290012,8.932
540035,51.118605,-114.156369,290013,8.936
540035,51.118588,-114.156329,290014,8.939
540035,51.118578,-114.156281,290015,8.943
540035,51.118571,-114.156220,290016,8.947
540035,51.118589,-114.156000,290017,8.963
540035,51.118612,-114.155756,290018,8.980
540035,51.118633,-114.155567,290019,8.993
540035,51.118640,-114.155518,290020,8.997
540035,51.118586,-114.155473,290021,9.004
540035,51.118455,-114.155357,290022,9.020
540035,51.118375,-114.155280,290023,9.031
540035,51.118330,-114.155232,290024,9.037
540035,51.118330,-114.155232,300001,9.037
540035,51.118314,-114.155215,300002,9.039
540035,51.118229,-114.155116,300003,9.051
540035,51.118073,-114.154912,300004,9.073
540035,51.117998,-114.154800,300005,9.085
540035,51.117694,-114.154326,300006,9.132
540035,51.117544,-114.154100,300007,9.155
540035,51.117467,-114.153994,300008,9.166
540035,51.117403,-114.153917,300009,9.175
540035,51.117333,-114.153841,300010,9.185
540035,51.117258,-114.153767,300011,9.194
540035,51.117181,-114.153700,300012,9.204
540035,51.117127,-114.153661,300013,9.211
540035,51.117069,-114.153624,300014,9.218
540035,51.117006,-114.153591,300015,9.225
540035,51.116980,-114.153574,300016,9.228
540035,51.116918,-114.153552,300017,9.235
540035,51.116878,-114.153537,300018,9.240
540035,51.116749,-114.153505,300019,9.255
540035,51.116673,-114.153497,300020,9.263
540035,51.116606,-114.153495,300021,9.270
540035,51.116526,-114.153502,300022,9.279
540035,51.116438,-114.153513,300023,9.289
540035,51.116320,-114.153549,300024,9.303
540035,51.116193,-114.153605,300025,9.317
540035,51.116118,-114.153646,300026,9.326
540035,51.116017,-114.153715,300027,9.338
540035,51.115929,-114.153790,300028,9.349
540035,51.115924,-114.153792,300029,9.350
540035,51.115867,-114.153844,300030,9.357
540035,51.115791,-114.153926,300031,9.367
540035,51.115633,-114.154091,300032,9.388
540035,51.115396,-114.154349,300033,9.420
540035,51.115258,-114.154492,300034,9.439
540035,51.115162,-114.154593,300035,9.451
540035,51.115065,-114.154699,300036,9.465
540035,51.114973,-114.154793,300037,9.477
540035,51.114792,-114.154989,300038,9.501
540035,51.114727,-114.155056,300039,9.510
540035,51.114590,-114.155204,300040,9.528
540035,51.113471,-114.156389,300041,9.678
540035,51.113400,-114.156469,300042,9.688
540035,51.113239,-114.156635,300043,9.709
540035,51.113195,-114.156682,300044,9.715
540035,51.113195,-114.156682,310001,9.715
540035,51.111849,-114.158115,310002,9.895
540035,51.111428,-114.158559,310003,9.951
540035,51.111282,-114.158718,310004,9.971
540035,51.111172,-114.158832,310005,9.986
540035,51.111146,-114.158858,310006,9.989
540035,51.111098,-114.158912,310007,9.995
540035,51.110928,-114.159089,310008,10.018
540035,51.110876,-114.159145,310009,10.025
540035,51.110876,-114.159145,320001,10.025
540035,51.110831,-114.159193,320002,10.031
540035,51.110654,-114.159380,320003,10.055
540035,51.110446,-114.159604,320004,10.083
540035,51.110036,-114.160038,320005,10.137
540035,51.109251,-114.160875,320006,10.243
540035,51.108976,-114.161165,320007,10.280
540035,51.108768,-114.161386,320008,10.307
540035,51.108339,-114.161844,320009,10.365
540035,51.108256,-114.161930,320010,10.376
540035,51.108089,-114.162108,320011,10.398
540035,51.108032,-114.162167,320012,10.406
540035,51.107933,-114.162270,320013,10.419
540035,51.107858,-114.162090,320014,10.434
540035,51.107702,-114.161720,320015,10.465
540035,51.107492,-114.161221,320016,10.507
540035,51.107492,-114.161221,330001,10.507
540035,51.107368,-114.160927,330002,10.532
540035,51.106950,-114.159934,330003,10.616
540035,51.106733,-114.159420,330004,10.659
540035,51.106520,-114.158915,330005,10.702
540035,51.106474,-114.158805,330006,10.711
540035,51.106262,-114.158299,330007,10.754
540035,51.106262,-114.158299,340001,10.754
540035,51.106164,-114.158066,340002,10.773
540035,51.106077,-114.157863,340003,10.790
540035,51.105869,-114.157367,340004,10.832
540035,51.105843,-114.157306,340005,10.837
540035,51.105647,-114.156840,340006,10.877
540035,51.105474,-114.156679,340007,10.899
540035,51.105442,-114.156661,340008,10.903
540035,51.105410,-114.156650,340009,10.906
540035,51.105377,-114.156649,340010,10.910
540035,51.105348,-114.156652,340011,10.913
540035,51.105306,-114.156670,340012,10.918
540035,51.105297,-114.156678,340013,10.919
540035,51.105159,-114.156824,340014,10.938
540035,51.105132,-114.156845,340015,10.941
540035,51.105099,-114.156862,340016,10.945
540035,51.105048,-114.156873,340017,10.950
540035,51.105033,-114.156877,340018,10.952
540035,51.104851,-114.157061,340019,10.976
540035,51.104664,-114.157250,340020,11.001
540035,51.104547,-114.157360,340021,11.016
540035,51.104270,-114.157653,340022,11.053
540035,51.104213,-114.157672,340023,11.059
540035,51.104161,-114.157718,340024,11.066
540035,51.104107,-114.157773,340025,11.073
540035,51.104093,-114.157785,340026,11.075
540035,51.104038,-114.157854,340027,11.083
540035,51.103996,-114.157918,340028,11.089
540035,51.104128,-114.158417,340029,11.127
540035,51.104136,-114.158481,340030,11.132
540035,51.104135,-114.158547,340031,11.136
540035,51.104131,-114.158587,340032,11.139
540035,51.104117,-114.158649,340033,11.144
540035,51.104086,-114.158724,340034,11.150
540035,51.104067,-114.158752,340035,11.153
540035,51.104026,-114.158798,340036,11.158
540035,51.103862,-114.158949,340037,11.179
540035,51.103795,-114.159012,340038,11.188
540035,51.103751,-114.159045,340039,11.193
540035,51.103733,-114.159053,340040,11.196
540035,51.103692,-114.159061,340041,11.200
540035,51.103646,-114.159054,340042,11.205
540035,51.103623,-114.159045,340043,11.208
540035,51.103585,-114.159015,340044,11.213
540035,51.103567,-114.158996,340045,11.215
540035,51.103547,-114.158967,340046,11.218
540035,51.103497,-114.158876,340047,11.226
540035,51.103482,-114.158840,340048,11.230
540035,51.103469,-114.158802,340049,11.233
540035,51.103462,-114.158768,340050,11.235
550023,51.108809,-113.975042,10001,0.000
550023,51.109026,-113.975059,10002,0.024
550023,51.109045,-113.975068,10003,0.026
550023,51.109069,-113.975093,10004,0.030
550023,51.109082,-113.975118,10005,0.032
550023,51.109091,-113.975143,10006,0.034
550023,51.109096,-113.975174,10007,0.036
550023,51.109097,-113.975204,10008,0.038
550023,51.109090,-113.975248,10009,0.041
550023,51.109073,-113.975287,10010,0.045
550023,51.109064,-113.975302,10011,0.046
550023,51.109049,-113.975316,10012,0.048
550023,51.109035,-113.975324,10013,0.050
550023,51.109019,-113.975330,10014,0.052
